0,1
0,1
0,1
0,1
0,1
0.003533877952044901,1
0.008582004068835473,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.015279370932565525,1
0,1
0,1
0,1
0.0024654871454115046,1
0,1
0,1
0,1
0.0013546287014752011,1
3.005115310959812e-05,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.001877120444376565,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0015602219074912185,1
0,1
0.0034376268553823718,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.12018693883640588,1
0,1
0,1
0,1
0,1
0,1
0.1873318512362951,1
0,1
0,1
0,1
0.0005158607013877663,1
0,1
0,1
0,1
0,1
0,1
0.021186348458617728,1
0,1
0,1
0,1
0,1
0,1
0.00684552178996268,1
0,1
0.0022748131931369544,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.00013686380550790369,1
0,1
0.002288651927193674,1
0,1
0.0028469165935631575,1
0,1
0,1
0,1
0,1
0.1327414858910368,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.00047962270213835974,1
0.00028914832490461816,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0005969552373053536,1
0,1
0,1
0,1
0,1
0.0010789323346957903,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.00681222548426541,1
0,1
0.0019061563782430918,1
0,1
0,1
0.0027005598792460193,1
0.011009306609590826,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0005268643855037274,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.00021819001548551895,1
0,1
0,1
0,1
0,1
0.0030056642997023262,1
0,1
0,1
0,1
0,1
0,1
0.0038038178832663218,1
0.0023005098240277957,1
0,1
0,1
0.0003793514630659929,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0023298652080624388,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.000473574875313678,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0015731922196367274,1
0,1
0.004960299122989683,1
0,1
0,1
0.00039593523891409975,1
0,1
0,1
0,1
0.0008497792420830171,1
0,1
0.0006066213153576451,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.00260023883926631,1
0,1
0.003975722517451776,1
0,1
0,1
0,1
0,1
6.557457035588765e-05,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.040638638766254676,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.011845991216149536,1
0.0007833916627886098,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.004057612715267408,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.003341762036528249,1
0,1
0.0026614873550393015,1
0,1
0,1
0.0058105526800226424,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0022748131931369544,1
0,1
0,1
0,1
0,1
0.03279747325343423,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.15734482895480398,1
0,1
0,1
0,1
0,1
0,1
0,1
0.0014984031373332439,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.001207841094506078,1
0,1
0,1
0,1
0.010238818973136856,1
0,1
0,1
0.028708239522470584,1
0,1
0.00011530459201112722,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.425025251320382,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0.003973436930206489,0
0,0
0,0
0.005300185060546177,0
0.43514041097625283,0
0,0
0,0
0.002455327897771129,0
0.37842995204083363,0
0.10617233311287899,0
0.015290595823776159,0
0.006473487135415654,0
0.01672555159491435,0
0.053205478890759404,0
0.06892169514032727,0
0,0
0,0
0.001337106894128032,0
0,0
0.03264686343184706,0
0,0
0.04606523157785058,0
0.000726653006934939,0
0.034157638803162936,0
0.00015107145950922003,0
0.004858431888827686,0
0.017873672952921072,0
0,0
0.024732090837333385,0
0.001337106894128032,0
2.417461855916667e-05,0
0.0449052955937089,0
0,0
0.7740601524481509,0
0,0
2.57567355953113e-05,0
0.002665562748498915,0
0.03476490417707072,0
0,0
0,0
0.00044375940498837655,0
0,0
0,0
0.02066512041320216,0
0,0
0,0
0,0
0,0
0,0
0.0025784229969828738,0
0.002830881638823815,0
0.0011805135710473368,0
0,0
0.0019849782871224886,0
0.8419837785040063,0
0.023150331283289638,0
0,0
0.006702514516933364,0
0.6488007474115126,0
0,0
0.021435171149009752,0
0,0
0,0
0,0
0.0330762441542099,0
0.006473487135415654,0
0,0
0.04013525148493091,0
0.004743306121227773,0
0,0
0,0
0.028735615617019754,0
0,0
0,0
0.12443852570246391,0
0.0449052955937089,0
0.028606361535892112,0
0.00044201300528597733,0
0.0002574712603629996,0
0.0008371444038822618,0
0.012658935861761504,0
0.0016891206360854709,0
0.004956081109973464,0
0.0030910662466994165,0
0,0
0.023253233143060742,0
0.016365563428140672,0
0,0
0.05142107842264067,0
0.006726461607666186,0
0,0
0.00017740073721198146,0
0,0
0.5266517290361687,0
0.43514041097625283,0
0,0
0.06127715284576065,0
0.0016891206360854709,0
0.000762742766169661,0
0.0275807658647007,0
0.07341160731066605,0
0.053205478890759404,0
0.0023041099306940096,0
0.016620665995150274,0
0,0
0,0
0,0
0.0015338106085888198,0
0,0
0,0
0.010627193228088904,0
0.00230885849930111,0
0.010171113263456443,0
0,0
0.0187131339664191,0
0,0
0.028335748421936847,0
0.0020236023760184037,0
0,0
0.006685241773094211,0
0.03218085638854768,0
0,0
0,0
0,0
0.46859329860141147,0
0,0
0,0
0,0
0,0
0,0
0.011532944634483356,0
0.000854845085270397,0
0,0
0,0
0.12443852570246391,0
0.014244112098956839,0
0,0
0.08850521924647255,0
0.002365558141297917,0
0.0007521494858453478,0
0,0
0.0013135446710587724,0
0.0022496829733949834,0
0.05784361693909654,0
0,0
0,0
0.0187131339664191,0
0.7740601524481509,0
0,0
0,0
0.012138414695245549,0
0.0005189072204712939,0
0,0
0.02066512041320216,0
0.0074175007340662015,0
0.009238142449409674,0
0.010648743685683571,0
0,0
0.03204688692226874,0
0,0
0.06357405555174006,0
0,0
0.01066580952338949,0
0,0
0,0
0.21814729899265112,0
0.02518960078787339,0
0.10617233311287899,0
0.00014241390871058397,0
0.009936781866929334,0
0.0029851168952195217,0
0,0
0.8419837785040063,0
0,0
0,0
0.3045732792615967,0
0,0
0.00032711208123480394,0
0.008702212618138656,0
0.1659354039401982,0
0.021270072632271087,0
0.0003515055951092142,0
0,0
0,0
0.011359385075214442,0
0,0
0,0
0.0002938655596446673,0
0,0
0.00032711208123480394,0
0.45223006995918125,0
0,0
0.00795602111760461,0
0.0005957339,0
0.036280225495760196,0
0,0
0,0
0.14988940524744868,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.8419837785040063,0
0.002830881638823815,0
0,0
0.03445517087882087,0
0.03476490417707072,0
0,0
0.05066592550492878,0
0.00795602111760461,0
0.004622906242009092,0
0.001749196911569829,0
0.00044201300528597733,0
0.00030318602549598834,0
0.023253233143060742,0
0.719630305939887,0
0,0
0.013868228789064326,0
0,0
0.43514041097625283,0
0,0
0.3563727583984324,0
0.02574160172029115,0
0,0
0.04776160388905917,0
0,0
0,0
0.0022033747702359424,0
0,0
0,0
0.03204688692226874,0
0.015813035020268283,0
0.0034834030067469454,0
0.0001808033138079816,0
0,0
0,0
0.0023417931185161682,0
0.028735615617019754,0
0,0
0.45223006995918125,0
0.0004287771255307702,0
0,0
0.8419837785040063,0
0,0
0.02680018177679165,0
0.021765737258819494,0
0.015913137416401497,0
0,0
0.005135824241117808,0
0,0
0,0
0.03483839336803414,0
0,0
0.028423296665061062,0
0,0
0.028649020199312144,0
0.053205478890759404,0
0,0
0.0006704605080852017,0
0,0
0,0
0.006702514516933364,0
0,0
0.010211744749440015,0
0,0
0.006136884661647517,0
0,0
0.3045732792615967,0
0.028335748421936847,0
0,0
0.009216940966424274,0
0,0
0.007110603096696297,0
0.0038255274923608778,0
0,0
0.023150331283289638,0
0.018625062769359015,0
0,0
0.00110119363607292,0
0,0
0.016620665995150274,0
0,0
0.00017740073721198146,0
0.033308009820461094,0
0,0
0,0
0,0
0.024732090837333385,0
0.5266517290361687,0
0,0
0.03879611809578679,0
0,0
0.005300185060546177,0
0,0
0,0
0.01704787081015047,0
0,0
0,0
0.00654432234556885,0
0.016771716825377196,0
0,0
0.17077381527550028,0
0.00033061311190695706,0
0,0
0,0
0,0
0.046946256541102876,0
0,0
0.013952118979711093,0
0.007283200075694838,0
0,0
0,0
0,0
0.03239871492585582,0
0,0
0.0014253171557285266,0
0,0
0,0
0,0
0,0
0.05142107842264067,0
0.0008371444038822618,0
0.06127715284576065,0
0.8419837785040063,0
0.45223006995918125,0
0,0
0.027820459589241824,0
0.015813035020268283,0
0.002034969168626208,0
0.033486986258658764,0
0.002034969168626208,0
0.007110603096696297,0
0,0
0.038481224918428265,0
0,0
0.03652055491492591,0
0,0
0,0
0,0
0.00110119363607292,0
0,0
0.05179190644634863,0
0,0
0.00023485188738209538,0
0,0
0,0
0.009215780764872141,0
0,0
0,0
0.011532944634483356,0
0.0025784229969828738,0
0.005113293461336282,0
0,0
0,0
0.00649305302319835,0
0.033486986258658764,0
0.025518446080461426,0
0.007283200075694838,0
0.021435171149009752,0
0,0
0.03218085638854768,0
0.0014079580104131872,0
0.6289532153035886,0
0.0011510844605632999,0
